1217.75,5472.65,1215.5,11.0,0.0,1731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2879.62,7595.81,2878.3,10.0,0.0,1843.0,0.0,0.0,0.0,0.0,0.0,0.0,1901.87,1934529.53,1297.15,4.0,0.0,26544.0,2837.79,4783.55,2836.95,10.0,0.0,1468.0,301.5,5053.0,293.0,10.0,0.0,1541.0,0.0
1217.75,5472.65,1215.5,11.0,0.0,1731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2879.62,7595.81,2878.3,10.0,0.0,1843.0,0.0,0.0,0.0,0.0,0.0,0.0,1901.87,1934529.53,1297.15,4.0,0.0,26544.0,2837.79,4783.55,2836.95,10.0,0.0,1468.0,301.5,5053.0,293.0,10.0,0.0,1541.0,0.0
1212.09,5675.99,1209.75,12.0,0.0,1842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2871.93,4465.33,2871.15,10.0,0.0,1389.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.13,2046980.33,1417.65,4.0,0.0,27070.0,2836.52,4678.81,2835.7,11.0,0.0,1565.0,305.6,4585.2,298.0,10.0,0.0,1426.0,0.0
1212.09,5675.99,1209.75,12.0,0.0,1842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2871.93,4465.33,2871.15,10.0,0.0,1389.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.13,2046980.33,1417.65,4.0,0.0,27070.0,2836.52,4678.81,2835.7,11.0,0.0,1565.0,305.6,4585.2,298.0,10.0,0.0,1426.0,0.0
1215.77,5270.24,1213.6,12.0,0.0,1808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2871.09,6267.9,2870.0,10.0,0.0,1482.0,0.0,0.0,0.0,0.0,0.0,0.0,1970.26,1870763.43,1418.15,4.0,0.0,25086.0,2829.2,5112.31,2828.3,10.0,0.0,1600.0,299.82,4040.6,293.0,10.0,0.0,1360.0,0.0
1215.77,5270.24,1213.6,12.0,0.0,1808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2871.09,6267.9,2870.0,10.0,0.0,1482.0,0.0,0.0,0.0,0.0,0.0,0.0,1970.26,1870763.43,1418.15,4.0,0.0,25086.0,2829.2,5112.31,2828.3,10.0,0.0,1600.0,299.82,4040.6,293.0,10.0,0.0,1360.0,0.0
1215.77,5270.24,1213.6,12.0,0.0,1808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2871.09,6267.9,2870.0,10.0,0.0,1482.0,0.0,0.0,0.0,0.0,0.0,0.0,1970.26,1870763.43,1418.15,4.0,0.0,25086.0,2829.2,5112.31,2828.3,10.0,0.0,1600.0,299.82,4040.6,293.0,10.0,0.0,1360.0,0.0
1215.77,5270.24,1213.6,12.0,0.0,1808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2871.09,6267.9,2870.0,10.0,0.0,1482.0,0.0,0.0,0.0,0.0,0.0,0.0,1970.26,1870763.43,1418.15,4.0,0.0,25086.0,2829.2,5112.31,2828.3,10.0,0.0,1600.0,299.82,4040.6,293.0,10.0,0.0,1360.0,0.0
1219.42,4565.85,1217.55,11.0,0.0,1556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2874.15,5149.09,2873.25,9.0,0.0,1226.0,0.0,0.0,0.0,0.0,0.0,0.0,2129.14,1956079.83,1605.35,5.0,0.0,24259.0,2833.86,4286.79,2833.1,10.0,0.0,1464.0,295.53,3759.59,289.1,10.0,0.0,1497.0,0.0
1219.14,4599.09,1217.25,11.0,0.0,1610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2877.94,5957.59,2876.9,8.0,0.0,1362.0,0.0,0.0,0.0,0.0,0.0,0.0,1908.23,1849211.31,1338.7,4.0,0.0,24244.0,2836.97,4372.56,2836.2,8.0,0.0,1406.0,285.42,3903.75,278.5,10.0,0.0,1455.0,0.0
1225.16,3707.33,1223.65,11.0,0.0,1424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2891.05,7240.26,2889.8,8.0,0.0,1599.0,0.0,0.0,0.0,0.0,0.0,0.0,1829.54,1865287.33,1217.35,4.0,0.0,27265.0,2847.52,3821.23,2846.85,9.0,0.0,1078.0,291.38,3621.99,285.1,11.0,0.0,1516.0,0.0
1225.16,3707.33,1223.65,11.0,0.0,1424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2891.05,7240.26,2889.8,8.0,0.0,1599.0,0.0,0.0,0.0,0.0,0.0,0.0,1829.54,1865287.33,1217.35,4.0,0.0,27265.0,2847.52,3821.23,2846.85,9.0,0.0,1078.0,291.38,3621.99,285.1,11.0,0.0,1516.0,0.0
1225.16,3707.33,1223.65,11.0,0.0,1424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2891.05,7240.26,2889.8,8.0,0.0,1599.0,0.0,0.0,0.0,0.0,0.0,0.0,1829.54,1865287.33,1217.35,4.0,0.0,27265.0,2847.52,3821.23,2846.85,9.0,0.0,1078.0,291.38,3621.99,285.1,11.0,0.0,1516.0,0.0
1220.49,3506.95,1219.05,11.0,0.0,1423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2903.16,5583.66,2902.2,10.0,0.0,1433.0,0.0,0.0,0.0,0.0,0.0,0.0,1744.19,1846334.75,1093.55,4.0,0.0,27297.0,2844.78,3857.09,2844.1,8.0,0.0,1083.0,291.65,2863.81,286.7,11.0,0.0,1423.0,0.0
1220.46,3808.99,1218.9,12.0,0.0,1397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2902.97,7373.41,2901.7,11.0,0.0,1745.0,0.0,0.0,0.0,0.0,0.0,0.0,1630.28,1652395.51,1002.7,4.0,0.0,26371.0,2844.29,3619.33,2843.65,8.0,0.0,1046.0,289.79,3605.05,283.5,13.0,0.0,1769.0,0.0
1220.46,3808.99,1218.9,12.0,0.0,1397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2902.97,7373.41,2901.7,11.0,0.0,1745.0,0.0,0.0,0.0,0.0,0.0,0.0,1630.28,1652395.51,1002.7,4.0,0.0,26371.0,2844.29,3619.33,2843.65,8.0,0.0,1046.0,289.79,3605.05,283.5,13.0,0.0,1769.0,0.0
1214.36,4881.93,1212.35,13.0,0.0,1731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2902.54,5181.63,2901.65,12.0,0.0,1653.0,0.0,0.0,0.0,0.0,0.0,0.0,1689.37,1774256.99,1039.1,4.0,0.0,27046.0,2847.63,3592.1,2847.0,9.0,0.0,1092.0,295.78,4079.26,288.8,12.0,0.0,1816.0,0.0
1214.36,4881.93,1212.35,13.0,0.0,1731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2902.54,5181.63,2901.65,12.0,0.0,1653.0,0.0,0.0,0.0,0.0,0.0,0.0,1689.37,1774256.99,1039.1,4.0,0.0,27046.0,2847.63,3592.1,2847.0,9.0,0.0,1092.0,295.78,4079.26,288.8,12.0,0.0,1816.0,0.0
1214.36,4881.93,1212.35,13.0,0.0,1731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2902.54,5181.63,2901.65,12.0,0.0,1653.0,0.0,0.0,0.0,0.0,0.0,0.0,1689.37,1774256.99,1039.1,4.0,0.0,27046.0,2847.63,3592.1,2847.0,9.0,0.0,1092.0,295.78,4079.26,288.8,12.0,0.0,1816.0,0.0
1213.95,5459.81,1211.7,11.0,0.0,1655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2889.27,6157.86,2888.2,13.0,0.0,1816.0,0.0,0.0,0.0,0.0,0.0,0.0,1577.42,1578320.99,953.9,6.0,0.0,30076.0,2840.03,4408.29,2839.25,9.0,0.0,1383.0,303.4,4080.74,296.6,12.0,0.0,1797.0,0.0
